Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
LEGO Batman 2: DC Super Heroes,Wii,2012.0,Action,Warner Bros. Interactive Entertainment,0.9,0.37,0.0,0.11,1.38,,,7.1,12.0,TT Games,E10+,"Batman,DC Super Heroes,LEGO Batman 2: DC Super Heroes,LEGO Batman 2",6/19/2012,83,48870,0.001698383,585,124,55788,0.0022227,5006,Jun
LEGO Batman 2: DC Super Heroes,PS3,2012.0,Action,Warner Bros. Interactive Entertainment,0.5,0.5,0.0,0.19,1.19,81.0,28.0,7.5,81.0,Traveller's Tales,E10+,"Batman,DC Super Heroes,LEGO Batman 2: DC Super Heroes,LEGO Batman 2",6/19/2012,83,48870,0.001698383,585,124,55788,0.0022227,5006,Jun
LEGO Batman 2: DC Super Heroes,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.41,0.28,0.0,0.06,0.75,72.0,6.0,5.2,25.0,TT Games,E10+,"Batman,DC Super Heroes,LEGO Batman 2: DC Super Heroes,LEGO Batman 2",6/19/2012,83,48870,0.001698383,585,124,55788,0.0022227,5006,Jun
LEGO Batman 2: DC Super Heroes,DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.39,0.24,0.0,0.06,0.69,,,8,4.0,TT Games,E10+,"Batman,DC Super Heroes,LEGO Batman 2: DC Super Heroes,LEGO Batman 2",6/19/2012,83,48870,0.001698383,585,124,55788,0.0022227,5006,Jun
LEGO Batman 2: DC Super Heroes,Vita,2012.0,Action,Warner Bros. Interactive Entertainment,0.16,0.11,0.0,0.06,0.33,62.0,9.0,6.7,46.0,TT Games,E10+,"Batman,DC Super Heroes,LEGO Batman 2: DC Super Heroes,LEGO Batman 2",6/19/2012,83,48870,0.001698383,585,124,55788,0.0022227,5006,Jun
Dark Souls III,PS4,2016.0,Role-Playing,Namco Bandai Games,0.65,0.45,0.34,0.22,1.65,89.0,69.0,8.8,1940.0,From Software,M,"Dark Souls III,Dark Souls",4/12/2016,590,32855,0.017957693,49643,1972,35643,0.055326432,212561,Apr
Dark Souls III,Xbox One,2016.0,Role-Playing,Namco Bandai Games,0.26,0.09,0.0,0.04,0.39,87.0,14.0,8.6,514.0,From Software,,"Dark Souls III,Dark Souls",4/12/2016,590,32855,0.017957693,49643,1972,35643,0.055326432,212561,Apr
Kirby's Return to Dreamland,Wii,2011,Platform,Nintendo,1.16,0.42,1.58,0.14,3.3,77.0,98.0,8.5,312.0,HAL Labs,E10+,"Kirby's Return to Dreamland,Kirby",8/17/2011,11,26512,0.000414906,57,19,31471,0.00060373,165,Aug
Beyond: Two Souls,PS3,2013,Adventure,Sony Computer Entertainment,1.04,1.6,0.12,0.52,3.26,70.0,196.0,8.1,5304.0,Quantic Dream,M,"Beyond: Two Souls,Beyond,Two Souls",10/8/2013,86,51400,0.001673152,8156,221,40860,0.005408713000000001,11552,Oct
Kinectimals,Xbox 360,2010,Simulation,Microsoft Game Studios,2.04,0.92,0.0,0.26,3.24,74.0,100.0,3.1,138.0,Frontier Developments,E,Kinectimals,11/4/2010,0,11812,0.0,0,2,14316,0.000139704,4,Nov
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,1.18,1.52,0.02,0.52,3.24,83.0,44.0,7.7,524.0,TT Games,E10+,"Marvel,LEGO Marvel Super Heroes",11/15/2013,0,44506,0.0,0,24,50970,0.000470865,59,Nov
Rage,Xbox 360,2011.0,Shooter,Bethesda Softworks,0.82,0.6,0.03,0.15,1.6,81.0,77.0,6.7,559.0,id Software,M,Rage,10/4/2011,187,28961,0.006456959,1227,0,34178,0.0,0,Oct
Rage,PS3,2011.0,Shooter,Bethesda Softworks,0.47,0.58,0.06,0.2,1.31,81.0,37.0,6.2,353.0,id Software,M,Rage,10/4/2011,187,28961,0.006456959,1227,0,34178,0.0,0,Oct
Rage,Windows,2011.0,Shooter,Bethesda Softworks,0.14,0.18,0.0,0.06,0.37,79.0,32.0,5.2,1618.0,id Software,M,Rage,10/4/2011,187,28961,0.006456959,1227,0,34178,0.0,0,Oct
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,1.76,0.52,0.68,0.2,3.16,75.0,108.0,8.2,534.0,Square Enix,E10+,"KH,Kingdom Hearts 3D: Dream Drop Distance,Kingdom Hearts 3D,Dream Drop Distance",7/31/2012,3,60476,4.96e-05,2,3,49805,6.02e-05,4,Jul
Sonic Generations,PS3,2011.0,Platform,Sega,0.6,0.69,0.02,0.26,1.58,76.0,38.0,8.2,253.0,Sega,E,"Sonic Generations,Sonic",11/1/2011,20,34178,0.000585172,195,0,47416,0.0,0,Nov
Sonic Generations,Xbox 360,2011.0,Platform,Sega,0.71,0.53,0.0,0.13,1.38,77.0,49.0,8.3,340.0,"Sega, Sonic Team",E,"Sonic Generations,Sonic",11/1/2011,20,34178,0.000585172,195,0,47416,0.0,0,Nov
Mario Party 10,Wii U,2015,Misc,Nintendo,1.38,1.06,0.48,0.24,3.16,66.0,132.0,6.5,558.0,"Nintendo, Nd Cube",E,"Mario,Mario Party,Mario Party 10",3/20/2015,10,30842,0.000324233,67,41,31790,0.001289714,1708,Mar
Dead Rising 3,Xbox One,2013,Action,Microsoft Game Studios,2.12,0.7,0.02,0.3,3.14,78.0,138.0,6.8,1816.0,Capcom Vancouver,M,"Dead Rising,Dead Rising 3",11/22/2013,57,52068,0.001094722,3721,145,43294,0.003349194,5106,Nov
Gears of War: Judgment,Xbox 360,2013,Shooter,Microsoft Game Studios,1.84,1.0,0.06,0.24,3.14,79.0,162.0,5.4,1558.0,Epic Games,M,"Gears,Gears of War: Judgment,Gears of War,Judgment",3/19/2013,36,48904,0.0007361360000000001,47,173,50051,0.003456474,2263,Mar
LEGO Pirates of the Caribbean: The Video Game,Wii,2011.0,Action,Disney Interactive Studios,0.73,0.67,0.0,0.15,1.55,73.0,14.0,7,13.0,Traveller's Tales,E10+,"LEGO Pirates of the Caribbean: The Video Game,LEGO Pirates of the Caribbean,The Video Game",5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
LEGO Pirates of the Caribbean: The Video Game,Xbox 360,2011.0,Action,Disney Interactive Studios,0.54,0.39,0.0,0.09,1.03,73.0,54.0,7,31.0,Traveller's Tales,E10+,"LEGO Pirates of the Caribbean: The Video Game,LEGO Pirates of the Caribbean,The Video Game",5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
LEGO Pirates of the Caribbean: The Video Game,PS3,2011.0,Action,Disney Interactive Studios,0.36,0.43,0.0,0.16,0.95,73.0,42.0,7.1,34.0,Traveller's Tales,E10+,"LEGO Pirates of the Caribbean: The Video Game,LEGO Pirates of the Caribbean,The Video Game",5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
LEGO Pirates of the Caribbean: The Video Game,DS,2011.0,Action,Disney Interactive Studios,0.34,0.46,0.0,0.1,0.9,69.0,5.0,tbd,,Traveller's Tales,E10+,"LEGO Pirates of the Caribbean: The Video Game,LEGO Pirates of the Caribbean,The Video Game",5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
LEGO Pirates of the Caribbean: The Video Game,3DS,2011.0,Action,Disney Interactive Studios,0.29,0.27,0.0,0.06,0.62,71.0,16.0,7.3,20.0,Traveller's Tales,E10+,"LEGO Pirates of the Caribbean: The Video Game,LEGO Pirates of the Caribbean,The Video Game",5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
LEGO Pirates of the Caribbean: The Video Game,PSP,2011.0,Action,Disney Interactive Studios,0.12,0.13,0.0,0.08,0.33,67.0,5.0,tbd,,Traveller's Tales,E10+,"LEGO Pirates of the Caribbean: The Video Game,LEGO Pirates of the Caribbean,The Video Game",5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
LEGO Pirates of the Caribbean: The Video Game,Windows,2011.0,Action,Disney Interactive Studios,0.03,0.0,0.0,0.0,0.03,73.0,11.0,6.6,17.0,Traveller's Tales,E10+,"LEGO Pirates of the Caribbean: The Video Game,LEGO Pirates of the Caribbean,The Video Game",5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
Wolfenstein: The New Order,PS4,2014.0,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.24,1.55,79.0,73.0,8.1,1116.0,MachineGames,M,"The New Order,Wolfenstein,Wolfenstein: The New Order",5/20/2014,53,30825,0.001719384,2885,214,36784,0.005817747,15326,May
Wolfenstein: The New Order,Xbox One,2014.0,Shooter,Bethesda Softworks,0.34,0.28,0.0,0.06,0.68,79.0,18.0,7.8,397.0,MachineGames,M,"The New Order,Wolfenstein,Wolfenstein: The New Order",5/20/2014,53,30825,0.001719384,2885,214,36784,0.005817747,15326,May
Wolfenstein: The New Order,Windows,2014.0,Shooter,Bethesda Softworks,0.13,0.29,0.0,0.03,0.45,81.0,23.0,8.2,1647.0,MachineGames,M,"The New Order,Wolfenstein,Wolfenstein: The New Order",5/20/2014,53,30825,0.001719384,2885,214,36784,0.005817747,15326,May
Wolfenstein: The New Order,PS3,2014.0,Shooter,Bethesda Softworks,0.14,0.21,0.02,0.07,0.44,,,7.1,115.0,MachineGames,M,"The New Order,Wolfenstein,Wolfenstein: The New Order",5/20/2014,53,30825,0.001719384,2885,214,36784,0.005817747,15326,May
Wolfenstein: The New Order,Xbox 360,2014.0,Shooter,Bethesda Softworks,0.18,0.17,0.0,0.03,0.38,,,7.4,98.0,MachineGames,M,"The New Order,Wolfenstein,Wolfenstein: The New Order",5/20/2014,53,30825,0.001719384,2885,214,36784,0.005817747,15326,May
Mafia II,Xbox 360,2010.0,Action,Take-Two Interactive,0.85,0.55,0.0,0.15,1.55,74.0,79.0,7.8,458.0,2K Czech,M,"Mafia II,Mafia",8/24/2010,39,10224,0.003814554,255,105,11598,0.009053285,1109,Aug
Mafia II,PS3,2010.0,Action,Take-Two Interactive,0.5,0.69,0.04,0.26,1.49,75.0,61.0,7.7,297.0,2K Czech,M,"Mafia II,Mafia",8/24/2010,39,10224,0.003814554,255,105,11598,0.009053285,1109,Aug
Mafia II,Windows,2010.0,Action,Take-Two Interactive,0.17,0.17,0.0,0.05,0.4,77.0,46.0,7.9,1238.0,2K Czech,M,"Mafia II,Mafia",8/24/2010,39,10224,0.003814554,255,105,11598,0.009053285,1109,Aug
Ratchet & Clank (2016),PS4,2016,Platform,Sony Computer Entertainment,1.0,1.52,0.08,0.48,3.08,,,,,,,"Ratchet & Clank (2016),Ratchet & Clank",4/20/2016,69,34007,0.002028994,4922,0,36750,0.0,0,Apr
Go Vacation,Wii,2011,Misc,Namco Bandai Games,0.84,1.3,0.66,0.28,3.06,64.0,56.0,7.8,26.0,Namco Bandai Games,E10+,Go Vacation,10/11/2011,0,28374,0.0,0,0,39780,0.0,0,Oct
Pro Evolution Soccer 2013,PS3,2012.0,Sports,Konami Digital Entertainment,0.18,0.63,0.49,0.24,1.53,82.0,37.0,6.7,146.0,Konami,E,"Pro Evolution Soccer,Pro Evolution Soccer 2013",9/25/2012,4,45302,8.83e-05,4,3,40989,7.32e-05,2,Sep
Pro Evolution Soccer 2013,Xbox 360,2012.0,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,0.31,82.0,33.0,6.9,77.0,Konami,E,"Pro Evolution Soccer,Pro Evolution Soccer 2013",9/25/2012,4,45302,8.83e-05,4,3,40989,7.32e-05,2,Sep
Dead Space 2,Xbox 360,2011.0,Shooter,Electronic Arts,0.94,0.44,0.0,0.13,1.51,90.0,83.0,8.6,679.0,Visceral Games,M,"Dead Space,Dead Space 2",1/25/2011,0,16728,0.0,0,360,17601,0.020453383,5779,Jan
Dead Space 2,PS3,2011.0,Shooter,Electronic Arts,0.73,0.48,0.0,0.21,1.42,89.0,78.0,8.4,535.0,Visceral Games,M,"Dead Space,Dead Space 2",1/25/2011,0,16728,0.0,0,360,17601,0.020453383,5779,Jan
Dead Space 2,Windows,2011.0,Shooter,Electronic Arts,0.13,0.15,0.0,0.04,0.32,87.0,28.0,8.3,974.0,Visceral Games,M,"Dead Space,Dead Space 2",1/25/2011,0,16728,0.0,0,360,17601,0.020453383,5779,Jan
Football Manager 2012,Windows,2011,Sports,Sega,0.04,2.32,0.0,0.66,3.02,84.0,90.0,8.0,344.0,Sports Interactive,E,"Football Manager,Football Manager 2012",10/21/2011,13,29806,0.000436154,39,13,48544,0.000267798,16,Oct
Star Wars: The Force Unleashed II,PS3,2010.0,Action,LucasArts,0.8,0.49,0.0,0.21,1.5,63.0,41.0,6.8,121.0,LucasArts,T,"Star Wars: The Force Unleashed II,Star Wars: The Force Unleashed,The Force Unleashed II,Star Wars",10/26/2010,41,11587,0.003538448,179,94,12925,0.007272727,1617,Oct
Star Wars: The Force Unleashed II,Xbox 360,2010.0,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,61.0,59.0,5.7,180.0,LucasArts,T,"Star Wars: The Force Unleashed II,Star Wars: The Force Unleashed,The Force Unleashed II,Star Wars",10/26/2010,41,11587,0.003538448,179,94,12925,0.007272727,1617,Oct
Star Wars: The Force Unleashed II,Wii,2010.0,Action,LucasArts,0.52,0.18,0.0,0.06,0.76,71.0,10.0,7.8,31.0,"LucasArts, Red Fly Studio",T,"Star Wars: The Force Unleashed II,Star Wars: The Force Unleashed,The Force Unleashed II,Star Wars",10/26/2010,41,11587,0.003538448,179,94,12925,0.007272727,1617,Oct
Star Wars: The Force Unleashed II,DS,2010.0,Action,LucasArts,0.17,0.03,0.0,0.02,0.21,43.0,5.0,4,5.0,LucasArts,T,"Star Wars: The Force Unleashed II,Star Wars: The Force Unleashed,The Force Unleashed II,Star Wars",10/26/2010,41,11587,0.003538448,179,94,12925,0.007272727,1617,Oct
Star Wars: The Force Unleashed II,Windows,2010.0,Action,LucasArts,0.03,0.0,0.0,0.0,0.03,59.0,14.0,5.8,162.0,LucasArts,T,"Star Wars: The Force Unleashed II,Star Wars: The Force Unleashed,The Force Unleashed II,Star Wars",10/26/2010,41,11587,0.003538448,179,94,12925,0.007272727,1617,Oct
Dead Rising 2,Xbox 360,2010.0,Action,Capcom,0.75,0.52,0.09,0.12,1.49,79.0,76.0,6.9,216.0,Blue Castle Games,M,"Dead Rising 2,Dead Rising",9/28/2010,59,11797,0.005001272,143,73,11587,0.0063001640000000005,1551,Sep
Dead Rising 2,PS3,2010.0,Action,Capcom,0.43,0.56,0.15,0.21,1.36,80.0,54.0,6.7,178.0,Blue Castle Games,M,"Dead Rising 2,Dead Rising",9/28/2010,59,11797,0.005001272,143,73,11587,0.0063001640000000005,1551,Sep
Dead Rising 2,Windows,2010.0,Action,Capcom,0.1,0.02,0.0,0.01,0.14,78.0,17.0,6.3,211.0,Blue Castle Games,M,"Dead Rising 2,Dead Rising",9/28/2010,59,11797,0.005001272,143,73,11587,0.0063001640000000005,1551,Sep
Doom (2016),PS4,2016.0,Shooter,Bethesda Softworks,0.54,0.69,0.02,0.24,1.49,,,,,,,"Doom (2016),Doom",5/13/2016,383,36100,0.010609418,39390,1094,37302,0.029328186000000006,102710,May
Doom (2016),Xbox One,2016.0,Shooter,Bethesda Softworks,0.44,0.25,0.0,0.07,0.76,,,,,,,"Doom (2016),Doom",5/13/2016,383,36100,0.010609418,39390,1094,37302,0.029328186000000006,102710,May
Doom (2016),Windows,2016.0,Shooter,Bethesda Softworks,0.07,0.13,0.0,0.02,0.21,,,,,,,"Doom (2016),Doom",5/13/2016,383,36100,0.010609418,39390,1094,37302,0.029328186000000006,102710,May
Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,1.28,1.14,0.1,0.44,2.96,83.0,182.0,7.8,1086.0,Insomniac Games,M,"Resistance 3,Resistance",9/6/2011,39,30946,0.00126026,80,56,28961,0.001933635,717,Sep
LEGO City Undercover,3DS,2013.0,Platform,Nintendo,0.52,0.77,0.07,0.11,1.47,,,,,,,LEGO City Undercover,3/18/2013,8,48775,0.000164018,11,0,50393,0.0,0,Mar
LEGO City Undercover,Wii U,2013.0,Platform,Nintendo,0.47,0.42,0.13,0.08,1.1,80.0,66.0,8.2,283.0,TT Games,E10+,LEGO City Undercover,3/18/2013,8,48775,0.000164018,11,0,50393,0.0,0,Mar
Call of Duty Black Ops: Declassified,Vita,2012,Action,Activision,1.42,0.86,0.14,0.52,2.94,33.0,116.0,4.8,958.0,Nihilistic,M,"Call of Duty Black Ops: Declassified,CoD,Call of Duty Black Ops,Declassified",11/13/2012,0,45426,0.0,0,2,49978,4e-05,97,Nov
Tom Clancy's Ghost Recon: Future Soldier,Xbox 360,2012.0,Shooter,Ubisoft,0.93,0.4,0.02,0.12,1.47,79.0,75.0,7.2,334.0,Ubisoft Paris,M,"Future Soldier,Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy's Ghost Recon,Tom Clancy's",5/22/2012,68,44904,0.001514342,71,7,48870,0.000143237,28,May
Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,Shooter,Ubisoft,0.41,0.32,0.09,0.12,0.95,79.0,18.0,6.9,156.0,Ubisoft Paris,M,"Future Soldier,Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy's Ghost Recon,Tom Clancy's",5/22/2012,68,44904,0.001514342,71,7,48870,0.000143237,28,May
Tom Clancy's Ghost Recon: Future Soldier,Windows,2012.0,Shooter,Ubisoft,0.05,0.1,0.0,0.02,0.17,71.0,13.0,4.9,368.0,Ubisoft Paris,M,"Future Soldier,Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy's Ghost Recon,Tom Clancy's",5/22/2012,68,44904,0.001514342,71,7,48870,0.000143237,28,May
Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,2.12,0.58,0.0,0.22,2.92,81.0,106.0,8.2,92.0,5TH Cell,E10+,Super Scribblenauts,10/12/2010,0,11523,0.0,0,0,12211,0.0,0,Oct
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,1.56,0.9,0.06,0.38,2.9,94.0,124.0,8.5,2162.0,BioWare,M,"Mass Effect,Mass Effect 2",1/18/2011,90,16347,0.005505596999999999,1268,116,17725,0.006544429,3698,Jan
LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive Entertainment,2.04,0.64,0.0,0.22,2.9,59.0,28.0,6.9,22.0,Hellbent Games,E,"LEGO Battles,LEGO Battles: Ninjago,Ninjago",4/12/2011,0,19704,0.0,0,1,25902,3.86e-05,1,Apr
Sonic & Sega All-Stars Racing,Wii,2010.0,Racing,Sega,0.61,0.68,0.0,0.15,1.44,,,,,,,"Sonic & Sega All-Stars Racing,Sonic",2/23/2010,84,9219,0.009111617,559,57,11117,0.005127283,224,Feb
Sonic & Sega All-Stars Racing,DS,2010.0,Racing,Sega,0.43,0.5,0.0,0.11,1.04,,,,,,,"Sonic & Sega All-Stars Racing,Sonic",2/23/2010,84,9219,0.009111617,559,57,11117,0.005127283,224,Feb
Sonic & Sega All-Stars Racing,PS3,2010.0,Racing,Sega,0.36,0.43,0.0,0.16,0.95,,,,,,,"Sonic & Sega All-Stars Racing,Sonic",2/23/2010,84,9219,0.009111617,559,57,11117,0.005127283,224,Feb
Kinect Joy Ride,Xbox 360,2010,Racing,Microsoft Game Studios,1.84,0.78,0.0,0.24,2.86,52.0,92.0,5.0,40.0,BigPark,E,Kinect Joy Ride,11/4/2010,0,11812,0.0,0,2,14316,0.000139704,2,Nov
SimCity (2013),Windows,2013,Simulation,Electronic Arts,0.96,1.54,0.0,0.34,2.84,64.0,150.0,2.2,9144.0,Maxis,E10+,"SimCity,SimCity (2013)",3/6/2013,181,47159,0.00383808,5908,0,51152,0.0,0,Mar
Metal Gear Rising: Revengeance,PS3,2013.0,Action,Konami Digital Entertainment,0.45,0.37,0.44,0.16,1.42,80.0,61.0,7.9,746.0,PlatinumGames,M,"MGS,Metal Gear Rising: Revengeance,Revengeance,Metal Gear Rising",2/19/2013,65,47480,0.001368997,153,161,48904,0.003292164,2549,Feb
Metal Gear Rising: Revengeance,Xbox 360,2013.0,Action,Konami Digital Entertainment,0.3,0.14,0.0,0.04,0.48,82.0,46.0,7.8,358.0,PlatinumGames,M,"MGS,Metal Gear Rising: Revengeance,Revengeance,Metal Gear Rising",2/19/2013,65,47480,0.001368997,153,161,48904,0.003292164,2549,Feb
UFC Undisputed 2010,PS3,2010.0,Fighting,THQ,0.8,0.4,0.02,0.18,1.41,85.0,54.0,7.2,48.0,Yuke's,T,"UFC Undisputed,UFC Undisputed 2010",5/25/2010,22,10624,0.002070783,16,17,10759,0.001580072,12,May
UFC Undisputed 2010,Xbox 360,2010.0,Fighting,THQ,0.9,0.31,0.0,0.11,1.32,84.0,70.0,6.7,80.0,Yuke's,T,"UFC Undisputed,UFC Undisputed 2010",5/25/2010,22,10624,0.002070783,16,17,10759,0.001580072,12,May
UFC Undisputed 2010,PSP,2010.0,Fighting,THQ,0.11,0.06,0.0,0.04,0.21,74.0,27.0,7,13.0,Yuke's,T,"UFC Undisputed,UFC Undisputed 2010",5/25/2010,22,10624,0.002070783,16,17,10759,0.001580072,12,May
Medal of Honor: Warfighter,PS3,2012.0,Action,Electronic Arts,0.48,0.62,0.06,0.26,1.41,55.0,22.0,6,250.0,Danger Close,M,"Warfighter,Medal of Honor,Medal of Honor: Warfighter",10/23/2012,106,40989,0.00258606,561,163,48318,0.0033734840000000004,7120,Oct
Medal of Honor: Warfighter,Xbox 360,2012.0,Action,Electronic Arts,0.59,0.45,0.01,0.1,1.15,53.0,43.0,5.4,437.0,Danger Close,M,"Warfighter,Medal of Honor,Medal of Honor: Warfighter",10/23/2012,106,40989,0.00258606,561,163,48318,0.0033734840000000004,7120,Oct
Medal of Honor: Warfighter,Windows,2012.0,Action,Electronic Arts,0.14,0.15,0.0,0.04,0.33,55.0,30.0,5.4,599.0,Danger Close,M,"Warfighter,Medal of Honor,Medal of Honor: Warfighter",10/23/2012,106,40989,0.00258606,561,163,48318,0.0033734840000000004,7120,Oct
The Sims 3,Wii,2010,Simulation,Electronic Arts,1.14,1.38,0.0,0.28,2.82,,,2.5,62.0,The Sims Studio,T,"The Sims,The Sims 3,Sims",11/15/2010,0,12664,0.0,0,6,14946,0.000401445,2,Nov
Tomb Raider (2013),PS4,2014.0,Action,Square Enix,0.47,0.65,0.06,0.22,1.4,,,,,,,"Tomb Raider,Tomb Raider (2013)",1/28/2014,0,40081,0.0,0,85,40714,0.002087734,2832,Jan
Tomb Raider (2013),Xbox One,2014.0,Action,Square Enix,0.35,0.21,0.0,0.05,0.61,,,,,,,"Tomb Raider,Tomb Raider (2013)",1/28/2014,0,40081,0.0,0,85,40714,0.002087734,2832,Jan
Forza Horizon 2,Xbox One,2014.0,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.11,1.4,86.0,85.0,8.2,977.0,Playground Games,E10+,"Forza Horizon,Forza Horizon 2",9/30/2014,46,26981,0.0017049029999999998,502,57,26903,0.002118723,5647,Sep
Forza Horizon 2,Xbox 360,2014.0,Racing,Microsoft Game Studios,0.35,0.37,0.0,0.06,0.78,,,5.1,116.0,"Sumo Digital, Playground Games",E10+,"Forza Horizon,Forza Horizon 2",9/30/2014,46,26981,0.0017049029999999998,502,57,26903,0.002118723,5647,Sep
Injustice: Gods Among Us,Xbox 360,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.97,0.3,0.0,0.11,1.38,81.0,63.0,7.9,362.0,NetherRealm Studios,T,"Injustice,Gods Among Us,Injustice: Gods Among Us",4/16/2013,100,50051,0.0019979620000000003,630,254,42711,0.005946946,7801,Apr
Injustice: Gods Among Us,PS3,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.48,0.5,0.01,0.2,1.18,78.0,37.0,7.9,282.0,NetherRealm Studios,T,"Injustice,Gods Among Us,Injustice: Gods Among Us",4/16/2013,100,50051,0.0019979620000000003,630,254,42711,0.005946946,7801,Apr
Injustice: Gods Among Us,Wii U,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.09,0.08,0.0,0.02,0.19,82.0,5.0,7.9,112.0,NetherRealm Studios,T,"Injustice,Gods Among Us,Injustice: Gods Among Us",4/16/2013,100,50051,0.0019979620000000003,630,254,42711,0.005946946,7801,Apr
Yoshi's New Island,3DS,2014,Platform,Nintendo,0.96,1.06,0.56,0.18,2.76,64.0,142.0,6.1,310.0,Arzest,E,Yoshi's New Island,3/14/2014,0,39693,0.0,0,4,35819,0.000111673,4,Mar
Rise of the Tomb Raider,Xbox One,2015.0,Adventure,Square Enix,0.55,0.7,0.02,0.11,1.38,86.0,102.0,8,1288.0,Crystal Dynamics,M,"Rise of the Tomb Raider,Tomb Raider",11/10/2015,67,35933,0.001864581,101,136,40196,0.003383421,6197,Nov
Rise of the Tomb Raider,Xbox 360,2015.0,Adventure,Square Enix,0.18,0.11,0.0,0.03,0.32,,,7.5,178.0,Nixxes Software,M,"Rise of the Tomb Raider,Tomb Raider",11/10/2015,67,35933,0.001864581,101,136,40196,0.003383421,6197,Nov
Deus Ex: Human Revolution,Xbox 360,2011.0,Shooter,Square Enix,0.76,0.47,0.02,0.12,1.37,89.0,70.0,8.3,684.0,Eidos Montreal,M,"Deus Ex,Deus Ex: Human Revolution,Human Revolution",8/23/2011,257,28174,0.009121885,7026,1670,30751,0.054307177000000005,32504,Aug
Deus Ex: Human Revolution,PS3,2011.0,Shooter,Square Enix,0.5,0.59,0.07,0.22,1.37,89.0,50.0,8.2,682.0,Eidos Montreal,M,"Deus Ex,Deus Ex: Human Revolution,Human Revolution",8/23/2011,257,28174,0.009121885,7026,1670,30751,0.054307177000000005,32504,Aug
Deus Ex: Human Revolution,Windows,2011.0,Shooter,Square Enix,0.25,0.25,0.0,0.08,0.58,90.0,52.0,8.5,3069.0,Nixxes Software,M,"Deus Ex,Deus Ex: Human Revolution,Human Revolution",8/23/2011,257,28174,0.009121885,7026,1670,30751,0.054307177000000005,32504,Aug
Titanfall,Xbox 360,2014,Shooter,Electronic Arts,1.74,0.68,0.04,0.26,2.72,83.0,42.0,5.9,742.0,Bluepoint Games,M,Titanfall,4/8/2014,0,36422,0.0,0,317,31970,0.009915546,7512,Apr
WWE '13,PS3,2012.0,Action,THQ,0.51,0.6,0.0,0.25,1.35,76.0,24.0,8.1,99.0,THQ,T,"WWE '13,WWE",10/30/2012,17,41853,0.000406184,12,21,49845,0.000421306,54,Oct
WWE '13,Xbox 360,2012.0,Action,THQ,0.72,0.44,0.0,0.11,1.27,78.0,46.0,8,110.0,"THQ, Yuke's",T,"WWE '13,WWE",10/30/2012,17,41853,0.000406184,12,21,49845,0.000421306,54,Oct
WWE '13,Wii,2012.0,Action,THQ,0.11,0.02,0.0,0.01,0.15,74.0,4.0,6,9.0,THQ,T,"WWE '13,WWE",10/30/2012,17,41853,0.000406184,12,21,49845,0.000421306,54,Oct
Gears of War 4,Xbox One,2016,Shooter,Microsoft Game Studios,1.56,0.88,0.0,0.24,2.7,84.0,192.0,6.2,1630.0,The Coalition,M,"Gears,Gears of War 4,Gears of War",10/7/2016,134,33591,0.003989164,938,372,42264,0.008801817,5267,Oct
Metroid: Other M,Wii,2010,Action,Nintendo,1.7,0.54,0.26,0.2,2.68,79.0,142.0,6.5,964.0,Team Ninja,T,"Metroid,Metroid: Other M,Other M",8/31/2010,59,10372,0.005688392,508,65,11797,0.005509875,1274,Aug
Crysis 2,Xbox 360,2011.0,Action,Electronic Arts,0.71,0.49,0.02,0.12,1.34,84.0,72.0,7.5,533.0,Crytek,M,"Crysis 2,Crysis",3/22/2011,172,18670,0.009212641,1498,334,23810,0.014027719,4632,Mar
